Source,Record,Group,Matrix,Nanomaterial,Dose,Units,Organism,Endpoint,Response,Direction
CEINT,3460,2149,Dispersive,Carbon Nanotubes,200,_g/ml,Barley,Root length,0.337461,More
CEINT,3461,2150,Dispersive,Carbon Nanotubes,0,_g/ml,Corn,Root length,0,More
CEINT,3462,2150,Dispersive,Carbon Nanotubes,50,_g/ml,Corn,Root length,0.051402,More
CEINT,3463,2150,Dispersive,Carbon Nanotubes,100,_g/ml,Corn,Root length,0.076769,More
CEINT,3464,2150,Dispersive,Carbon Nanotubes,200,_g/ml,Corn,Root length,0.078104,More
CEINT,3465,2151,Dispersive,Carbon Nanotubes,0,_g/ml,Soybean,Root length,0,More
CEINT,3466,2151,Dispersive,Carbon Nanotubes,50,_g/ml,Soybean,Root length,0.265367,More
CEINT,3467,2151,Dispersive,Carbon Nanotubes,100,_g/ml,Soybean,Root length,0.1994,More
CEINT,3468,2151,Dispersive,Carbon Nanotubes,200,_g/ml,Soybean,Root length,0.191904,More
CEINT,3469,2152,Dispersive,Carbon Nanotubes,0,_g/ml,Barley,Shoot length,0,More
CEINT,3470,2152,Dispersive,Carbon Nanotubes,50,_g/ml,Barley,Shoot length,0.61039,More
CEINT,3471,2152,Dispersive,Carbon Nanotubes,100,_g/ml,Barley,Shoot length,0.207792,More
CEINT,3472,2152,Dispersive,Carbon Nanotubes,200,_g/ml,Barley,Shoot length,0.307359,More
CEINT,3473,2153,Dispersive,Carbon Nanotubes,0,_g/ml,Corn,Shoot length,0,More
CEINT,3474,2153,Dispersive,Carbon Nanotubes,50,_g/ml,Corn,Shoot length,0.204918,More
CEINT,3475,2153,Dispersive,Carbon Nanotubes,100,_g/ml,Corn,Shoot length,0.380328,More
CEINT,3476,2153,Dispersive,Carbon Nanotubes,200,_g/ml,Corn,Shoot length,0.36612,More
CEINT,3477,2154,Dispersive,Carbon Nanotubes,0,_g/ml,Soybean,Shoot length,0,More
CEINT,3478,2154,Dispersive,Carbon Nanotubes,50,_g/ml,Soybean,Shoot length,0.12187,More
CEINT,3479,2154,Dispersive,Carbon Nanotubes,100,_g/ml,Soybean,Shoot length,0.131052,More
CEINT,3480,2154,Dispersive,Carbon Nanotubes,200,_g/ml,Soybean,Shoot length,0.066778,More
CEINT,3481,2155,Dispersive,Carbon Nanotubes,0,_g/ml,Barley,Leaf length,0,More
CEINT,3482,2155,Dispersive,Carbon Nanotubes,50,_g/ml,Barley,Leaf length,0.07763,More
CEINT,3483,2155,Dispersive,Carbon Nanotubes,100,_g/ml,Barley,Leaf length,0.018386,More
CEINT,3484,2155,Dispersive,Carbon Nanotubes,200,_g/ml,Barley,Leaf length,0.069459,More
CEINT,3485,2156,Dispersive,Carbon Nanotubes,0,_g/ml,Corn,Leaf length,0,More
CEINT,3486,2156,Dispersive,Carbon Nanotubes,50,_g/ml,Corn,Leaf length,1.266949,More
CEINT,3487,2156,Dispersive,Carbon Nanotubes,100,_g/ml,Corn,Leaf length,2.398305,More
CEINT,3488,2156,Dispersive,Carbon Nanotubes,200,_g/ml,Corn,Leaf length,1.911017,More
CEINT,3489,2157,Dispersive,Carbon Nanotubes,0,_g/ml,Soybean,Leaf length,0,More
CEINT,3490,2157,Dispersive,Carbon Nanotubes,50,_g/ml,Soybean,Leaf length,0.236559,More
CEINT,3491,2157,Dispersive,Carbon Nanotubes,100,_g/ml,Soybean,Leaf length,0.129032,More
CEINT,3492,2157,Dispersive,Carbon Nanotubes,200,_g/ml,Soybean,Leaf length,0.043011,More
CEINT,3493,2158,Dispersive,Carbon Nanotubes,0,_g/ml,Barley,Root fresh weight,0,More
CEINT,3494,2158,Dispersive,Carbon Nanotubes,50,_g/ml,Barley,Root fresh weight,0.2,More
CEINT,3495,2158,Dispersive,Carbon Nanotubes,100,_g/ml,Barley,Root fresh weight,0.1,More
CEINT,3496,2158,Dispersive,Carbon Nanotubes,200,_g/ml,Barley,Root fresh weight,0.7,More
CEINT,3497,2159,Dispersive,Carbon Nanotubes,0,_g/ml,Corn,Root fresh weight,0,More
CEINT,3498,2159,Dispersive,Carbon Nanotubes,50,_g/ml,Corn,Root fresh weight,0.150602,More
CEINT,3499,2159,Dispersive,Carbon Nanotubes,100,_g/ml,Corn,Root fresh weight,0.246988,More
CEINT,3500,2159,Dispersive,Carbon Nanotubes,200,_g/ml,Corn,Root fresh weight,0.192771,More
CEINT,3501,2160,Dispersive,Carbon Nanotubes,0,_g/ml,Soybean,Root fresh weight,0,More
CEINT,3502,2160,Dispersive,Carbon Nanotubes,50,_g/ml,Soybean,Root fresh weight,0.072464,More
CEINT,3503,2160,Dispersive,Carbon Nanotubes,100,_g/ml,Soybean,Root fresh weight,0.086957,More
CEINT,3504,2160,Dispersive,Carbon Nanotubes,200,_g/ml,Soybean,Root fresh weight,0.115942,More
CEINT,3505,2161,Dispersive,Carbon Nanotubes,0,_g/ml,Barley,Shoot fresh weight,0,More
CEINT,3506,2161,Dispersive,Carbon Nanotubes,50,_g/ml,Barley,Shoot fresh weight,0.6,More
CEINT,3507,2161,Dispersive,Carbon Nanotubes,100,_g/ml,Barley,Shoot fresh weight,0.2,More
CEINT,3508,2161,Dispersive,Carbon Nanotubes,200,_g/ml,Barley,Shoot fresh weight,0.5,More
CEINT,3509,2162,Dispersive,Carbon Nanotubes,0,_g/ml,Corn,Shoot fresh weight,0,More
CEINT,3510,2162,Dispersive,Carbon Nanotubes,50,_g/ml,Corn,Shoot fresh weight,0.478261,More
CEINT,3511,2162,Dispersive,Carbon Nanotubes,100,_g/ml,Corn,Shoot fresh weight,0.652174,More
CEINT,3512,2162,Dispersive,Carbon Nanotubes,200,_g/ml,Corn,Shoot fresh weight,0.652174,More
CEINT,3513,2163,Dispersive,Carbon Nanotubes,0,_g/ml,Soybean,Shoot fresh weight,0,More
CEINT,3514,2163,Dispersive,Carbon Nanotubes,50,_g/ml,Soybean,Shoot fresh weight,0.171717,More
CEINT,3515,2163,Dispersive,Carbon Nanotubes,100,_g/ml,Soybean,Shoot fresh weight,0.050505,More
CEINT,3516,2163,Dispersive,Carbon Nanotubes,200,_g/ml,Soybean,Shoot fresh weight,0.020202,More
CEINT,3517,2164,Dispersive,Carbon Nanotubes,0,_g/ml,Barley,Root dry weight,0,More
CEINT,3518,2164,Dispersive,Carbon Nanotubes,50,_g/ml,Barley,Root dry weight,0.95,More
CEINT,3519,2164,Dispersive,Carbon Nanotubes,100,_g/ml,Barley,Root dry weight,0.05,More
CEINT,3520,2164,Dispersive,Carbon Nanotubes,200,_g/ml,Barley,Root dry weight,0.01,More
CEINT,3521,2165,Dispersive,Carbon Nanotubes,0,_g/ml,Corn,Root dry weight,0,More
CEINT,3522,2165,Dispersive,Carbon Nanotubes,50,_g/ml,Corn,Root dry weight,0.041667,More
CEINT,3523,2165,Dispersive,Carbon Nanotubes,100,_g/ml,Corn,Root dry weight,0,More
CEINT,3524,2165,Dispersive,Carbon Nanotubes,200,_g/ml,Corn,Root dry weight,0.041667,More
CEINT,3525,2166,Dispersive,Carbon Nanotubes,0,_g/ml,Soybean,Root dry weight,0,More
CEINT,3526,2166,Dispersive,Carbon Nanotubes,50,_g/ml,Soybean,Root dry weight,0,More
CEINT,3527,2166,Dispersive,Carbon Nanotubes,100,_g/ml,Soybean,Root dry weight,0.2,More
CEINT,3528,2166,Dispersive,Carbon Nanotubes,200,_g/ml,Soybean,Root dry weight,0,More
CEINT,3529,2167,Dispersive,Carbon Nanotubes,0,_g/ml,Barley,Shoot dry weight,0,More
CEINT,3530,2167,Dispersive,Carbon Nanotubes,50,_g/ml,Barley,Shoot dry weight,0.5,More
CEINT,3531,2167,Dispersive,Carbon Nanotubes,100,_g/ml,Barley,Shoot dry weight,0.5,More
CEINT,3532,2167,Dispersive,Carbon Nanotubes,200,_g/ml,Barley,Shoot dry weight,0.357143,More
CEINT,3533,2168,Dispersive,Carbon Nanotubes,0,_g/ml,Corn,Shoot dry weight,0,More
CEINT,3534,2168,Dispersive,Carbon Nanotubes,50,_g/ml,Corn,Shoot dry weight,0,More
CEINT,3535,2168,Dispersive,Carbon Nanotubes,100,_g/ml,Corn,Shoot dry weight,0.2,More
CEINT,3536,2168,Dispersive,Carbon Nanotubes,200,_g/ml,Corn,Shoot dry weight,0.2,More
CEINT,3537,2169,Dispersive,Carbon Nanotubes,0,_g/ml,Soybean,Shoot dry weight,0,More
CEINT,3538,2169,Dispersive,Carbon Nanotubes,50,_g/ml,Soybean,Shoot dry weight,0.133333,More
CEINT,3539,2169,Dispersive,Carbon Nanotubes,100,_g/ml,Soybean,Shoot dry weight,0,More
CEINT,3540,2169,Dispersive,Carbon Nanotubes,200,_g/ml,Soybean,Shoot dry weight,0.066667,More
CEINT,3541,2170,Dispersive,Carbon Nanotubes,0,_g/ml,Barley,Germination percentage,0,More
CEINT,3547,2170,Dispersive,Carbon Nanotubes,25,_g/ml,Barley,Germination percentage,3.968,More
CEINT,3553,2170,Dispersive,Carbon Nanotubes,50,_g/ml,Barley,Germination percentage,22.819,More
CEINT,3559,2170,Dispersive,Carbon Nanotubes,100,_g/ml,Barley,Germination percentage,45.472,More
CEINT,3542,2171,Dispersive,Carbon Nanotubes,0,_g/ml,Barley,Germination percentage,0,More
CEINT,3548,2171,Dispersive,Carbon Nanotubes,25,_g/ml,Barley,Germination percentage,0.282484,More
CEINT,3554,2171,Dispersive,Carbon Nanotubes,50,_g/ml,Barley,Germination percentage,0.773146,More
CEINT,3560,2171,Dispersive,Carbon Nanotubes,100,_g/ml,Barley,Germination percentage,3.35679,More
CEINT,3543,2172,Dispersive,Carbon Nanotubes,0,_g/ml,Barley,Germination percentage,0,More
CEINT,3549,2172,Dispersive,Carbon Nanotubes,25,_g/ml,Barley,Germination percentage,0.009494,More
CEINT,3555,2172,Dispersive,Carbon Nanotubes,50,_g/ml,Barley,Germination percentage,2.104739,More
CEINT,3561,2172,Dispersive,Carbon Nanotubes,100,_g/ml,Barley,Germination percentage,2.297246,More
CEINT,3544,2173,Dispersive,Carbon Nanotubes,0,_g/ml,Barley,Germination percentage,0,More
CEINT,3550,2173,Dispersive,Carbon Nanotubes,25,_g/ml,Barley,Germination percentage,0.329787,More
CEINT,3556,2173,Dispersive,Carbon Nanotubes,50,_g/ml,Barley,Germination percentage,0.804009,More
CEINT,3562,2173,Dispersive,Carbon Nanotubes,100,_g/ml,Barley,Germination percentage,0.814292,More
CEINT,3545,2174,Dispersive,Carbon Nanotubes,0,_g/ml,Barley,Germination percentage,0,More
CEINT,3551,2174,Dispersive,Carbon Nanotubes,25,_g/ml,Barley,Germination percentage,0.407461,More
CEINT,3557,2174,Dispersive,Carbon Nanotubes,50,_g/ml,Barley,Germination percentage,0.590668,More
CEINT,3563,2174,Dispersive,Carbon Nanotubes,100,_g/ml,Barley,Germination percentage,0.662874,More
CEINT,3546,2175,Dispersive,Carbon Nanotubes,0,_g/ml,Barley,Germination percentage,0,More
CEINT,3552,2175,Dispersive,Carbon Nanotubes,25,_g/ml,Barley,Germination percentage,0.27075,More
CEINT,3558,2175,Dispersive,Carbon Nanotubes,50,_g/ml,Barley,Germination percentage,0.339143,More
CEINT,3564,2175,Dispersive,Carbon Nanotubes,100,_g/ml,Barley,Germination percentage,0.400616,More
CEINT,3565,2176,Dispersive,Carbon Nanotubes,0,_g/ml,Corn,Germination percentage,0,More
CEINT,3571,2176,Dispersive,Carbon Nanotubes,25,_g/ml,Corn,Germination percentage,0,More
CEINT,3577,2176,Dispersive,Carbon Nanotubes,50,_g/ml,Corn,Germination percentage,0,More
CEINT,3583,2176,Dispersive,Carbon Nanotubes,100,_g/ml,Corn,Germination percentage,0.418,More
CEINT,3566,2177,Dispersive,Carbon Nanotubes,0,_g/ml,Corn,Germination percentage,0,More
CEINT,3572,2177,Dispersive,Carbon Nanotubes,25,_g/ml,Corn,Germination percentage,4.177,More
CEINT,3578,2177,Dispersive,Carbon Nanotubes,50,_g/ml,Corn,Germination percentage,12.886,More
CEINT,3584,2177,Dispersive,Carbon Nanotubes,100,_g/ml,Corn,Germination percentage,8.677,More
CEINT,3567,2178,Dispersive,Carbon Nanotubes,0,_g/ml,Corn,Germination percentage,0,More
CEINT,3573,2178,Dispersive,Carbon Nanotubes,25,_g/ml,Corn,Germination percentage,2.940623,More
CEINT,3579,2178,Dispersive,Carbon Nanotubes,50,_g/ml,Corn,Germination percentage,1.782775,More
CEINT,3585,2178,Dispersive,Carbon Nanotubes,100,_g/ml,Corn,Germination percentage,1.539756,More
CEINT,3568,2179,Dispersive,Carbon Nanotubes,0,_g/ml,Corn,Germination percentage,0,More
CEINT,3574,2179,Dispersive,Carbon Nanotubes,25,_g/ml,Corn,Germination percentage,1.606544,More
CEINT,3580,2179,Dispersive,Carbon Nanotubes,50,_g/ml,Corn,Germination percentage,1.48018,More
CEINT,3586,2179,Dispersive,Carbon Nanotubes,100,_g/ml,Corn,Germination percentage,1.604621,More
CEINT,3569,2180,Dispersive,Carbon Nanotubes,0,_g/ml,Corn,Germination percentage,0,More
CEINT,3575,2180,Dispersive,Carbon Nanotubes,25,_g/ml,Corn,Germination percentage,0.877046,More
CEINT,3581,2180,Dispersive,Carbon Nanotubes,50,_g/ml,Corn,Germination percentage,0.791186,More
CEINT,3587,2180,Dispersive,Carbon Nanotubes,100,_g/ml,Corn,Germination percentage,0.975369,More
CEINT,3570,2181,Dispersive,Carbon Nanotubes,0,_g/ml,Corn,Germination percentage,0,More
CEINT,3576,2181,Dispersive,Carbon Nanotubes,25,_g/ml,Corn,Germination percentage,0.525546,More
CEINT,3582,2181,Dispersive,Carbon Nanotubes,50,_g/ml,Corn,Germination percentage,0.601153,More
CEINT,3588,2181,Dispersive,Carbon Nanotubes,100,_g/ml,Corn,Germination percentage,0.601153,More
CEINT,3589,2182,Dispersive,Carbon Nanotubes,0,_g/ml,Soybean,Germination percentage,0,More
CEINT,3595,2182,Dispersive,Carbon Nanotubes,25,_g/ml,Soybean,Germination percentage,0,More
CEINT,3601,2182,Dispersive,Carbon Nanotubes,50,_g/ml,Soybean,Germination percentage,0,More
CEINT,3607,2182,Dispersive,Carbon Nanotubes,100,_g/ml,Soybean,Germination percentage,0,More
CEINT,3590,2183,Dispersive,Carbon Nanotubes,0,_g/ml,Soybean,Germination percentage,0,More
CEINT,3596,2183,Dispersive,Carbon Nanotubes,25,_g/ml,Soybean,Germination percentage,13.104,More
CEINT,3602,2183,Dispersive,Carbon Nanotubes,50,_g/ml,Soybean,Germination percentage,4.216,More
CEINT,3608,2183,Dispersive,Carbon Nanotubes,100,_g/ml,Soybean,Germination percentage,0,More
CEINT,3591,2184,Dispersive,Carbon Nanotubes,0,_g/ml,Soybean,Germination percentage,0,More
CEINT,3597,2184,Dispersive,Carbon Nanotubes,25,_g/ml,Soybean,Germination percentage,1.953463,More
CEINT,3603,2184,Dispersive,Carbon Nanotubes,50,_g/ml,Soybean,Germination percentage,3.784825,More
CEINT,3609,2184,Dispersive,Carbon Nanotubes,100,_g/ml,Soybean,Germination percentage,3.550661,More
CEINT,3592,2185,Dispersive,Carbon Nanotubes,0,_g/ml,Soybean,Germination percentage,0,More
CEINT,3598,2185,Dispersive,Carbon Nanotubes,25,_g/ml,Soybean,Germination percentage,1.819855,More
CEINT,3604,2185,Dispersive,Carbon Nanotubes,50,_g/ml,Soybean,Germination percentage,2.974089,More
CEINT,3610,2185,Dispersive,Carbon Nanotubes,100,_g/ml,Soybean,Germination percentage,2.144736,More
CEINT,3593,2186,Dispersive,Carbon Nanotubes,0,_g/ml,Soybean,Germination percentage,0,More
CEINT,3599,2186,Dispersive,Carbon Nanotubes,25,_g/ml,Soybean,Germination percentage,0.726911,More
CEINT,3605,2186,Dispersive,Carbon Nanotubes,50,_g/ml,Soybean,Germination percentage,1.175663,More
CEINT,3611,2186,Dispersive,Carbon Nanotubes,100,_g/ml,Soybean,Germination percentage,1.175663,More
CEINT,3594,2187,Dispersive,Carbon Nanotubes,0,_g/ml,Soybean,Germination percentage,0,More
CEINT,3600,2187,Dispersive,Carbon Nanotubes,25,_g/ml,Soybean,Germination percentage,1.186892,More
CEINT,3606,2187,Dispersive,Carbon Nanotubes,50,_g/ml,Soybean,Germination percentage,1.186892,More
CEINT,3612,2187,Dispersive,Carbon Nanotubes,100,_g/ml,Soybean,Germination percentage,1.186892,More
CEINT,3613,2188,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Ventilation rate ,0,More
CEINT,3621,2188,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Ventilation rate ,0.014827,More
CEINT,3625,2188,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Ventilation rate ,0.012935,More
CEINT,3629,2188,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Ventilation rate ,0.009911,More
CEINT,3614,2189,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Ventilation rate ,0,More
CEINT,3622,2189,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Ventilation rate ,0.0328,More
CEINT,3626,2189,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Ventilation rate ,0.04078,More
CEINT,3630,2189,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Ventilation rate ,0.056114,More
CEINT,3615,2190,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Ventilation rate ,0,More
CEINT,3623,2190,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Ventilation rate ,0.014866,More
CEINT,3627,2190,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Ventilation rate ,0.028823,More
CEINT,3631,2190,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Ventilation rate ,0.089039,More
CEINT,3616,2191,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Ventilation rate ,0,More
CEINT,3624,2191,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Ventilation rate ,0.015023,More
CEINT,3628,2191,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Ventilation rate ,0.03662,More
CEINT,3632,2191,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Ventilation rate ,0.115603,More
CEINT,3633,2192,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Oedema,0,More
CEINT,3635,2192,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Oedema,0.333333,More
CEINT,3636,2192,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Oedema,2.717949,More
CEINT,3637,2192,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Oedema,3.25641,More
CEINT,3639,2193,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Haemoglobin,0,Less
CEINT,3641,2193,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Haemoglobin,0.131363,Less
CEINT,3642,2193,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Haemoglobin,0.331691,Less
CEINT,3643,2193,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Haemoglobin,0.220033,Less
CEINT,3644,2194,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Haemoglobin,0,Less
CEINT,3646,2194,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Haemoglobin,0.086598,Less
CEINT,3647,2194,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Haemoglobin,0.053608,Less
CEINT,3648,2194,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Haemoglobin,0.294845,Less
CEINT,3650,2195,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Haematocrit,0,Less
CEINT,3652,2195,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Haematocrit,0.044674,Less
CEINT,3653,2195,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Haematocrit,0.250859,Less
CEINT,3654,2195,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Haematocrit,0.058419,Less
CEINT,3655,2196,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Haematocrit,0,Less
CEINT,3657,2196,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Haematocrit,0.149813,Less
CEINT,3658,2196,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Haematocrit,0.05618,Less
CEINT,3659,2196,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Haematocrit,0.213483,Less
CEINT,3661,2197,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Red blood cell count,0,Less
CEINT,3663,2197,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Red blood cell count,0.089552,Less
CEINT,3664,2197,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Red blood cell count,0.223881,Less
CEINT,3665,2197,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Red blood cell count,0.238806,Less
CEINT,3666,2198,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Red blood cell count,0,Less
CEINT,3668,2198,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Red blood cell count,0.259259,Less
CEINT,3669,2198,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Red blood cell count,0.055556,Less
CEINT,3670,2198,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Red blood cell count,0.166667,Less
CEINT,3672,2199,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Red blood cell count,0,Less
CEINT,3674,2199,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Red blood cell count,0.016949,Less
CEINT,3675,2199,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Red blood cell count,0.244821,Less
CEINT,3676,2199,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Red blood cell count,0.348399,Less
CEINT,3677,2200,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Red blood cell count,0,Less
CEINT,3679,2200,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Red blood cell count,0.162791,Less
CEINT,3680,2200,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Red blood cell count,0.327243,Less
CEINT,3681,2200,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Red blood cell count,0.089701,Less
CEINT,3683,2201,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Plasma Na+ ,0,More
CEINT,3685,2201,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Plasma Na+ ,0.089474,More
CEINT,3686,2201,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Plasma Na+ ,0.210526,More
CEINT,3687,2201,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Plasma Na+ ,0.135088,More
CEINT,3688,2202,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Plasma Na+ ,0,More
CEINT,3690,2202,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Plasma Na+ ,0.060633,More
CEINT,3691,2202,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Plasma Na+ ,0.144991,More
CEINT,3692,2202,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Plasma Na+ ,0.173989,More
CEINT,3694,2203,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Plasma K+ ,0,Less
CEINT,3696,2203,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Plasma K+ ,0.151515,Less
CEINT,3697,2203,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Plasma K+ ,0.121212,Less
CEINT,3698,2203,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Plasma K+ ,0.030303,Less
CEINT,3699,2204,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Plasma K+ ,0,Less
CEINT,3701,2204,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Plasma K+ ,0.095238,Less
CEINT,3702,2204,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Plasma K+ ,0.095238,Less
CEINT,3703,2204,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Plasma K+ ,0.166667,Less
CEINT,3704,2205,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Ca2+ content ,0,Less
CEINT,3706,2205,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Ca2+ content ,0.23748,Less
CEINT,3707,2205,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Ca2+ content ,0.01454,Less
CEINT,3708,2205,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Ca2+ content ,0.100162,Less
CEINT,3709,2206,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Ca2+ content ,0,Less
CEINT,3711,2206,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Ca2+ content ,0.115942,Less
CEINT,3712,2206,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Ca2+ content ,0.042029,Less
CEINT,3713,2206,Dispersive,Carbon Nanotubes,0.5,mg/l,Juvenile rainbow,Ca2+ content ,0.075362,Less
CEINT,3714,2207,Dispersive,Carbon Nanotubes,0,mg/l,Juvenile rainbow,Ca2+ content ,0,Less
CEINT,3716,2207,Dispersive,Carbon Nanotubes,0.1,mg/l,Juvenile rainbow,Ca2+ content ,0.086957,Less
CEINT,3717,2207,Dispersive,Carbon Nanotubes,0.25,mg/l,Juvenile rainbow,Ca2+ content ,0.043478,Less
